0.38478	0.2758
0.43226	0.24333
0.41688	0.25517
0.42518	0.31912
0.44744	0.26265
0.44048	0.26471
0.42151	0.28427
0.43537	0.28897
0.41856	0.2626
0.36767	0.28049
0.41928	0.26567
0.41436	0.31751
0.39833	0.30201
0.41117	0.26683
0.43945	0.2882
0.40127	0.30279
0.44083	0.27574
0.46031	0.26775
0.99277	0.46305
0.99017	0.46609
0.0056123	0.49897
0.98251	0.5154
0.036118	0.46492
0.018811	0.4666
0.99911	0.49211
0.014438	0.43821
0.99784	0.50814
0.033342	0.45462
0.04233	0.44742
0.96525	0.45534
0.019629	0.4356
0.9083	0.98481
0.86687	0.97929
0.93132	0.98934
0.86919	0.99105
0.92698	0.96776
0.91306	0.91207
0.9239	0.92337
0.88282	0.96382
0.87409	0.98584
0.91671	0.964
0.94319	0.98871
0.91872	0.91606
0.90151	0.93329
0.90443	0.98204
0.91808	0.94959
0.86824	0.98654
0.93811	0.93683
0.07218	0.82815
0.064063	0.84948
0.082554	0.82792
0.073612	0.85193
0.059001	0.80669
0.094698	0.84096
0.11282	0.82141
0.030944	0.83415
0.044991	0.80139
0.065468	0.78976
0.049013	0.85415
0.066664	0.87169
0.050716	0.81417
0.054443	0.82745
0.086905	0.81885
0.035015	0.82797
0.094677	0.81112
0.083464	0.8281
0.080981	0.79473
0.056088	0.87754
0.82399	0.39665
0.85499	0.39737
0.90399	0.36709
0.91581	0.38151
0.88315	0.37411
0.84824	0.36257
0.8739	0.3757
0.8456	0.37848
0.89912	0.39191
0.872	0.40152
0.87564	0.44438
0.89162	0.35635
0.84754	0.42283
0.89378	0.42506
0.54406	0.75978
0.54202	0.79307
0.50359	0.7745
0.49225	0.80359
0.58555	0.78974
0.56555	0.75208
0.53271	0.79475
0.53556	0.76882
0.60736	0.59101
0.62285	0.5514
0.57594	0.62445
0.55314	0.57279
0.5593	0.58993
0.55315	0.54782
0.60939	0.57993
0.61656	0.56034
0.57569	0.59924
0.57638	0.57104
0.59855	0.54325
0.57496	0.60544
0.60466	0.59073
0.60028	0.60227
0.56682	0.57209
0.61593	0.59895
0.55991	0.59678
0.55053	0.53295
0.58199	0.55593
0.52013	0.55913
0.59412	0.55067
0.53929	0.52802
0.56028	0.54601
0.51948	0.57831
0.58772	0.55799
0.52075	0.55701
0.53909	0.55585
0.54932	0.54842
0.59397	0.53394
0.56852	0.59992
0.53624	0.55741
0.55816	0.59264
0.57362	0.55383
0.54327	0.51355
0.53161	0.57902
0.5584	0.54733
0.50747	0.54638
0.55886	0.60972
0.82394	0.68442
0.82714	0.67001
0.80649	0.68172
0.81188	0.67843
0.76947	0.65186
0.79688	0.66135
0.84259	0.63146
0.80507	0.65497
0.8012	0.62651
0.77591	0.64223
0.75542	0.65455
0.77291	0.61856
0.80944	0.65081
0.8186	0.67506
0.82266	0.65347
0.81766	0.63105
0.77643	0.66151
0.75736	0.64339
0.83885	0.65543
0.77313	0.66912
0.84383	0.63975
0.79341	0.65926
0.71951	0.29524
0.65671	0.31299
0.65652	0.2975
0.65901	0.30725
0.63574	0.26488
0.65681	0.27695
0.67974	0.28147
0.66359	0.2821
0.68401	0.26394
0.70245	0.31844
0.64721	0.26849
0.70396	0.26984
0.63367	0.31546
0.6809	0.30773
0.71799	0.30073
0.6594	0.33121
0.67905	0.26284
0.62354	0.28638
0.70481	0.30918
0.66343	0.31909
0.62824	0.2796
0.66578	0.25206
0.65837	0.24891
0.66121	0.29031
0.68278	0.27967
0.66696	0.2467
0.94894	0.72379
0.97641	0.69985
0.98226	0.7332
0.93826	0.71099
0.018851	0.68409
0.0039117	0.66296
0.95639	0.73205
0.9728	0.66213
0.93434	0.68392
0.97151	0.72707
0.022926	0.67531
0.99686	0.70609
0.97412	0.653
0.012618	0.66894
0.013647	0.70474
0.98159	0.72987
0.97639	0.73564
0.96939	0.67063
0.010775	0.70079
0.935	0.66584
0.94765	0.67047
0.95481	0.68328
0.021601	0.6771
0.9804	0.66727
0.49693	0.99793
0.50361	0.9222
0.5009	0.004887
0.50875	0.93008
0.53776	0.97948
0.56475	0.95249
0.5477	0.96411
0.49107	0.000406
0.55801	0.96257
0.5037	0.92055
0.56414	0.97351
0.56203	0.9599
0.5543	0.94719
0.50575	0.93056
0.37677	0.80995
0.43696	0.8313
0.37731	0.81826
0.43182	0.78054
0.38404	0.77904
0.37003	0.81504
0.3554	0.80725
0.38361	0.80934
0.44879	0.78675
0.36702	0.83409
0.41512	0.80639
0.39345	0.78494
0.38154	0.83131
0.40179	0.83237
0.41661	0.8192
0.41601	0.79194
0.41	0.77049
0.43193	0.82264
0.40986	0.83771
0.43369	0.84321
0.3699	0.82271
0.4782	0.00022864
0.49636	0.027219
0.54185	0.97919
0.49307	0.025906
0.49197	0.015701
0.51942	0.017919
0.53584	0.9835
0.50413	0.96909
0.52282	0.97874
0.52148	0.052195
0.46943	0.0012585
0.54228	0.044349
0.85767	0.63398
0.90617	0.59351
0.92314	0.62563
0.86623	0.59452
0.88432	0.57903
0.88018	0.58899
0.88989	0.59558
0.9236	0.65468
0.86859	0.66271
0.90519	0.65045
0.88009	0.60205
0.93237	0.62174
0.9102	0.58458
0.85985	0.59597
0.8702	0.60876
0.91941	0.616
0.90461	0.65901
0.90198	0.5928
0.90693	0.65126
0.88369	0.68222
0.92045	0.6926
0.95055	0.6893
0.88625	0.70523
0.86151	0.668
0.93338	0.66241
0.89814	0.61898
0.89033	0.70506
0.91665	0.66087
0.89017	0.7044
0.94966	0.66852
0.94299	0.64166
0.88306	0.69207
0.91854	0.63758
0.90019	0.62905
0.87517	0.68119
0.94819	0.67096
0.9529	0.66659
0.88279	0.64191
0.95059	0.66759
0.9086	0.65458
0.92246	0.6843
0.24998	0.91118
0.19076	0.92473
0.25865	0.97717
0.21187	0.89624
0.27369	0.93906
0.23132	0.97315
0.19663	0.94558
0.2242	0.95429
0.20844	0.9326
0.20631	0.94067
0.22353	0.9752
0.26964	0.93515
0.2251	0.92999
0.20851	0.92184
0.2326	0.9492
0.28028	0.91709
0.25221	0.95453
0.28669	0.93482
0.21715	0.90271
0.26694	0.92767
0.19846	0.95033
0.21044	0.93555
0.16816	0.25459
0.13138	0.20696
0.15112	0.28611
0.11099	0.24054
0.15737	0.21216
0.11167	0.22421
0.12771	0.2836
0.12612	0.24271
0.13191	0.26903
0.17013	0.22614
0.13591	0.20738
0.18407	0.23986
0.18786	0.23906
0.13762	0.20271
0.11954	0.26064
0.16109	0.23318
0.15415	0.27265
0.10726	0.26219
