0.1174	0.092667
0.095183	0.041294
0.11748	0.12267
0.066865	0.089408
0.067878	0.067319
0.087643	0.080122
0.10436	0.1205
0.079155	0.046083
0.068481	0.067068
0.05867	0.080585
0.12228	0.074874
0.13449	0.10145
0.052499	0.088455
0.31676	0.83203
0.30338	0.78152
0.2976	0.80106
0.29995	0.7726
0.27254	0.77036
0.32557	0.82455
0.26095	0.78073
0.3055	0.76797
0.28935	0.83738
0.25287	0.78421
0.30324	0.76344
0.27746	0.77919
0.30436	0.84359
0.31822	0.80533
0.26549	0.81945
0.32932	0.80761
0.29359	0.81748
0.29943	0.84961
0.33641	0.81034
0.29772	0.77689
0.29032	0.44867
0.35107	0.45279
0.29415	0.40819
0.33824	0.43338
0.28677	0.46752
0.31429	0.43703
0.33972	0.47079
0.27224	0.44702
0.31173	0.41368
0.34016	0.45576
0.27574	0.49737
0.30957	0.44304
0.27976	0.43451
0.34481	0.48067
0.34805	0.43648
0.29399	0.50311
0.27415	0.44356
0.26645	0.036064
0.31992	0.011941
0.26978	0.01379
0.25309	0.01295
0.3043	0.014768
0.31704	0.027711
0.31887	0.01145
0.32238	0.023728
0.30971	0.017714
0.25263	0.9731
0.29198	0.026804
0.29129	0.98616
0.31706	0.015239
0.25096	0.018794
0.27415	0.028601
0.26091	0.9613
0.30563	0.98179
0.25784	0.00086894
0.3126	0.98247
0.29225	0.012232
0.30768	0.97546
0.28387	0.041841
0.25757	0.97687
0.27423	0.96519
0.28427	0.0013403
0.24034	0.44332
0.25879	0.45845
0.29054	0.41896
0.2976	0.41494
0.26573	0.42471
0.24155	0.42616
0.30368	0.40375
0.25088	0.37023
0.28808	0.40822
0.2782	0.43018
0.28106	0.403
0.26986	0.42959
0.2669	0.43896
0.29118	0.37909
0.24527	0.39741
0.25805	0.42813
0.26513	0.40985
0.25011	0.37793
0.26487	0.39932
0.26429	0.36675
0.28776	0.43235
0.29642	0.44287
0.24486	0.44937
0.68305	0.28904
0.61738	0.30294
0.67265	0.3138
0.60802	0.28309
0.66617	0.29855
0.62984	0.28336
0.66419	0.34956
0.61709	0.31849
0.60821	0.29948
0.65966	0.2859
0.6527	0.34177
0.66395	0.35325
0.64506	0.29384
0.66993	0.28703
0.61984	0.33304
0.97999	0.9157
0.97494	0.90189
0.031309	0.86953
0.018165	0.8681
0.97858	0.92506
0.96258	0.881
0.97376	0.85215
0.95239	0.90519
0.96652	0.91086
0.95868	0.86822
0.99371	0.84203
0.97094	0.89046
0.037813	0.90031
0.0094218	0.90037
0.030556	0.89692
0.98478	0.85767
0.993	0.88563
0.97629	0.88076
0.98436	0.87786
0.96065	0.86481
0.9578	0.89816
0.96338	0.88116
0.99147	0.90194
0.99036	0.89231
0.8048	0.12353
