0.96858	0.40953
0.94756	0.43036
0.96382	0.40873
0.93836	0.40173
0.97811	0.43495
0.021505	0.40981
0.0069496	0.44307
0.96822	0.36422
0.96176	0.42809
0.96973	0.43343
0.98515	0.39102
0.010518	0.40379
0.024621	0.39422
0.98148	0.42481
0.98596	0.40523
0.021464	0.41858
0.94851	0.43658
0.96342	0.43234
0.96229	0.45034
0.94955	0.37145
0.0025741	0.37231
0.0023543	0.42315
0.95054	0.4125
0.95333	0.39986
0.57642	0.58123
0.65312	0.59032
0.60133	0.5985
0.6128	0.58725
0.59669	0.57434
0.65328	0.63772
0.61655	0.57313
0.57827	0.59427
0.62492	0.55325
0.61431	0.55757
0.64166	0.61145
0.65113	0.58324
0.58736	0.5903
0.6172	0.60231
0.61737	0.60167
0.65458	0.56981
0.59686	0.61062
0.61824	0.63423
0.57641	0.58963
0.64716	0.60369
0.75515	0.44656
0.72947	0.44889
0.75643	0.48583
0.7635	0.49169
0.74263	0.4491
0.75369	0.49885
0.70517	0.44617
0.74006	0.44686
0.74134	0.47197
0.77737	0.45002
0.75112	0.41478
0.75855	0.43329
0.79316	0.43779
0.71503	0.42582
0.77229	0.49712
0.75656	0.45379
0.78004	0.47902
0.72149	0.44741
0.84037	0.88098
0.8083	0.87398
0.80409	0.90898
0.82903	0.85908
0.84679	0.87273
0.85487	0.93468
0.78455	0.90393
0.86131	0.89135
0.86009	0.89951
0.87028	0.9377
0.84555	0.91967
0.83132	0.89724
0.83278	0.95574
0.85887	0.93938
0.85192	0.89241
0.51695	0.73898
0.55545	0.67468
0.48301	0.70043
0.48957	0.72777
0.51621	0.74509
0.5032	0.65146
0.47549	0.68751
0.47304	0.69158
0.5036	0.67475
0.49082	0.67717
0.48252	0.67175
0.51336	0.6857
0.49289	0.67357
0.52242	0.65582
0.53089	0.65109
0.5198	0.71819
0.55031	0.66657
0.52437	0.65061
0.52029	0.67581
0.49963	0.64955
0.54565	0.67977
0.53315	0.68134
0.16005	0.48188
0.10397	0.50164
0.1249	0.44373
0.12299	0.45066
0.097459	0.45258
0.15655	0.50143
0.14998	0.49154
0.1272	0.48726
0.14792	0.5108
0.12381	0.46739
0.14968	0.47631
0.097514	0.46616
0.10042	0.45914
0.10322	0.5253
0.15418	0.48928
0.11522	0.50287
0.10243	0.51569
0.099282	0.48239
0.084016	0.4845
0.098314	0.49925
0.13742	0.53196
0.089403	0.49179
0.1094	0.53986
0.13089	0.48839
0.15178	0.48972
0.098563	0.50824
0.21233	0.52944
0.13942	0.47065
0.15867	0.54456
0.20855	0.4778
0.16301	0.47304
0.21442	0.50764
0.14259	0.47121
0.15954	0.46934
0.21604	0.50745
0.1746	0.49236
0.17763	0.50024
0.12786	0.4859
0.15796	0.50319
0.18175	0.54209
0.15571	0.51519
0.20146	0.54228
0.15438	0.46172
0.14872	0.46649
0.99632	0.65527
0.94605	0.65601
4.7862e-05	0.7025
0.94148	0.68381
0.0060216	0.66798
0.98665	0.6162
0.0019531	0.61553
0.99598	0.61629
0.98904	0.66754
0.93884	0.67175
0.99286	0.62249
0.0057815	0.6339
0.0089303	0.65282
0.99726	0.64765
0.00052148	0.66209
0.00039226	0.69258
0.0085795	0.68388
0.022724	0.66293
0.96524	0.62652
0.94691	0.6501
0.94047	0.64639
0.42805	0.20685
0.39668	0.20796
0.43529	0.23018
0.46665	0.1908
0.39474	0.15886
0.42565	0.17723
0.4565	0.21686
0.40995	0.17148
0.3928	0.19327
0.40451	0.1735
0.41037	0.23761
0.3859	0.15865
0.39602	0.23663
0.42785	0.1496
0.39433	0.21852
0.4201	0.21852
0.37418	0.1853
0.40462	0.17557
0.4451	0.233
0.43961	0.34816
0.40913	0.35859
0.40385	0.35664
0.42113	0.34992
0.41707	0.35328
0.43871	0.34702
0.42204	0.36753
0.40595	0.33464
0.40452	0.3417
0.39808	0.38225
0.42985	0.3837
0.41142	0.35181
0.39124	0.37826
0.42914	0.313
0.36946	0.3605
0.42903	0.34811
0.47008	0.64409
0.45802	0.6506
0.4348	0.60796
0.42023	0.62786
0.42732	0.58695
0.4434	0.59418
0.48304	0.59866
0.44707	0.56288
0.43238	0.56559
0.48244	0.59285
0.45665	0.61278
0.4973	0.60822
0.40906	0.58938
0.41779	0.62022
0.41437	0.59666
0.45247	0.65752
0.42348	0.63018
0.44049	0.60586
0.44834	0.62946
0.43133	0.59731
0.44808	0.60897
0.41916	0.61974
0.45509	0.56417
0.42272	0.588
0.27488	0.16126
0.22109	0.19042
0.2276	0.13718
0.28425	0.18873
0.22778	0.13679
0.23603	0.20565
0.23625	0.16092
0.30058	0.17049
0.2868	0.1303
0.30394	0.16744
0.28512	0.13872
0.22801	0.18816
0.28461	0.1984
0.23275	0.18538
0.2242	0.13807
0.18328	0.74955
0.1787	0.73554
0.11775	0.74303
0.11272	0.7496
0.13129	0.77486
0.15758	0.71484
0.15578	0.71177
0.13302	0.73833
0.11941	0.72341
0.14983	0.74371
0.13071	0.71931
0.12263	0.71168
0.13176	0.71017
0.11829	0.71381
0.13039	0.74603
0.11009	0.77165
0.18039	0.735
0.15178	0.7269
0.16694	0.71849
0.15498	0.70957
0.83775	0.3165
0.76805	0.29533
0.79729	0.31659
0.84437	0.30526
0.83727	0.27641
0.83391	0.29061
0.84069	0.25066
0.84514	0.29376
0.76748	0.2864
0.84319	0.31623
0.79236	0.31286
0.84513	0.29577
0.82175	0.25367
0.81583	0.2503
0.84605	0.26486
0.17597	0.44801
0.1701	0.464
0.16414	0.3735
0.18832	0.43376
0.16713	0.45336
0.14005	0.41472
0.14909	0.45005
0.17183	0.3978
0.13083	0.43766
0.18056	0.41826
0.1416	0.41686
0.152	0.46081
0.19134	0.38736
0.17742	0.42278
0.20731	0.40069
